ナランチャ	ひるむ・・・・・・・・と！思うのか・・・・・・これしきの・・・・・・・・これしきの事でよォォォオオオオ
ナランチャ	よくも！よくも！よくも！ブッ殺すッブッ殺すッブッ殺すッ！ブッ殺すッ
ナランチャ	マ・リ・オ・スッケェロ 天国・地獄・大地獄ッ！『天国』『地獄』『大地獄』ッ！
ナランチャ	オレたちはよォ・・・・・・・・このヴェネツィアを・・・・・・・・何事もなく・・・みんなで脱出するぜ
ナランチャ	それじゃあな・・・・・・
ナランチャ	ボラボラボラボラボラボラボラボラ
ナランチャ	ボラーレ・ヴィーナ(飛んで行きな)
ナランチャ	小さいんだよ声がぁぁぁぁぁ
ナランチャ	く・・・くっ食えないよォ～～～～～これ・・・・・・・・ひっ・・・ひっひからびちゃってるモン・・・・・・
ナランチャ	ちょっとアバッキオ　フーゴに「鍵」でつっつかないように言ってやってよ──ッ
ナランチャ	尾行されないで帰りゃあいいんだろ！命令は守る！
ナランチャ	殺せちくしょう・・・・・・・・・・このナランチャ・ギルガ・・・・・・・・・・命がおしくて仲間の居場所をチクるとでも思ってんのか？
ナランチャ	おまえの『呼吸』を探知できねーんならよォ──────────ッ「炎」がでかすぎるってんならよォォ─────ッもっとでっかくしてやるぜェ～～～～～～～ッ！！
ブチャラティ	この味は！・・・・・・・・・ウソをついてる『味』だぜ・・・・・・
ブチャラティ	答えろよ　質問はすでに・・・『拷問』に変わっているんだぜ
ブチャラティ	こいつにはやると言ったらやる・・・・・・・・『スゴ味』があるッ！
ブチャラティ	自分の腕をひきちぎったほどのおまえの気高き『覚悟』と・・・・・・黄金のような『夢』に賭けよう
ブチャラティ	てめーは姿を現した・・・そんなシャバイオドシにビクついてギャングがやってられるかどうかはてめー自身がよく知ってるはずだ
ブチャラティ	『任務は遂行する』『部下も守る』「両方」やらなくっちゃあならないってのが「幹部」のつらいところだな
ブチャラティ	覚悟はいいか？オレはできてる
ブチャラティ	今何もしないってのが・・・・・・・・・・・オレの「覚悟」だ・・・・・・！！
ブチャラティ	ブッ殺してやる」ってセリフは・・・終わってから言うもんだぜ　オレたち「ギャングの世界」ではな
ブチャラティ	だが・・・堕ちたな・・・・・・ただのゲス野郎の心に・・・・・・・・・！！
ブチャラティ	何をやったってしくじるもんなのさ　ゲス野郎はな
ブチャラティ	アリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリアリ　アリーヴェデルチ！
ブチャラティ	そんな事を心配する親子はいない
ブチャラティ	吐き気をもよおす『邪悪』とはッ！なにも知らぬ無知なる者を利用する事だ・・・・・・！！自分の利益だけのために利用することだ・・・
ブチャラティ	ゆるさねえッ！あんたは今再びッ！オレの心を『裏切った』ッ！
ブチャラティ	きさまにオレの心は永遠にわかるまいッ！
ブチャラティ	トリッシュは・・・おれ自身の命令で護衛するッ！！
ブチャラティ	この『柱』だッ！閉じろジッパーーッ！！
ブチャラティ	オレは「正しい」と思ったからやったんだ　後悔はない・・・こんな世界とはいえオレは自分の『信じられる道』を歩いていたい！
ブチャラティ	おまえが決めるんだ・・・・・・・・・自分の「歩く道」は・・・・・・・・・・・・自分が決めるんだ・・・・・・
徐倫	あたしは・・・この「石の海」から自由になる・・・
徐倫	やるっていうのなら受けて立つわ・・・
徐倫	『通じた』のよ・・・・・・今・・・・・・父さんを理解出来たと体で感じる・・・・・・
徐倫	本当に・・・・・・やれやれって感じだわ・・・
徐倫	今後脱獄なんて・・・そんな予定はない・・・・・・今する！！オラァ！！
徐倫	オラオラオラオラオラオラオラオラオラオラ
徐倫	ウェザー　もう一度・・・・・・・・もう一度話がしたい　あなたとそよ風の中で話しがしたい
徐倫	でももう決心したの！
徐倫	『心の力で動かし自分の身を守れ』・・・ってこと・・・
徐倫	あたしは・・・この「石の海」から自由になる・・・
徐倫	おまえと知っていたらここには来なかったッ！
徐倫	オラオラオラオラオラオラオラオラオラオラオラオラ
徐倫	あなたの考えには希望がある暗闇なんかじゃあない・・・
徐倫	糸の「力」よりも自然の力の方が効果的ってこと・・・・・・・・よ
徐倫	全ての出来事のつじつまが合わないッ！！これは現実じゃあないッ！
徐倫	この床の上に「水」をまき散らした・・・・・・あなたが作ったこの「状況」！・・・ゆえに・・・すでに・・・・・・
徐倫	ローマ法王だって絶対に自分ではコントロールできないはず！
徐倫	この場所であってはないらないのは・・・・・・・・『精神力』消耗だ・・・・・・・・くだらないストレス！
徐倫	ひとりで行くのよエンポリオ
徐倫	あんたを逃がすのはアナスイであり・・・・・・エルメェスでありあたしの父さん空条承太郎・・・・・・生きのびるのよ　あんたは「希望」！！
ジョニー	迷ったら『撃つな』・・・・・・・・・・だ！
ジョニー	だがもう『迷い』はない
ジョニー	「生きる」とか「死ぬ」とか誰が「正義」で誰が「悪」だなんてどうでもいいッ！！
ジョニー	ぼくはまだ「マイナス」なんだッ！「ゼロ」に向かって行きたいッ！
ジョニー	「遺体」を手に入れて自分の「マイナス」を「ゼロ」に戻したいだけだッ！！
ジョニー	少しだけ「希望」で喜ばせておいて　そして最後にぼくから全てを奪い去って行く・・・・・・・・！
ジョニー	『回転』・・・・・・・・・・全ての希望は・・・・・・・・『回転』の動きの中にある！
ジョニー	これはもう「爪」を超えた・・・・・・・・「牙(きば)」だ これからは「牙(タスク)」と呼ぶ！
ジョニー	「飢えなきゃ」勝てない ただしあんなＤｉｏなんかよりずっとずっともっと気高く「飢え」なくては！
ジョニー	信じたかった 本当に・・・大統領を信じたかった さようならジャイロ・・・・・・・・・・さようなら
ジョニー	Ｄｉｏは生まれた時から運命までも『奪い取って』来た人間！
ジョニー	すでにあいつもう「何か」しているのかもしれないッ！たった今ッ！！この時もツ！「何か」はわからないがあいつ間違いなく「何か」しているッ！それがあいつの「本質」ッ！
ジョニー	見たろ？・・・・・・・・足が動くんだ ぼくは感謝したんだ レースに参加した事を感謝したんだ
ジョニー	オペラ？「音楽」の？セリフを言えば済むのに なぜかイキナリ歌い出して状況を説明するあの演劇の事か？
ジョニー	Ｄｉｏは『飢えた者』！ 君は『受け継いだ者』！ どっちが「良い」とか「悪い」とか言ってるんじゃあない！
ジョニー	日本人だ　日本人は礼儀正しいから それが逆に不気味だ
ジョニー	チュミィィ～～～～イィイイィィィ
ジョニー	ここはもういっぱいいっぱいだぜ 予約はずっと先まで・・・・・・・・・・満室だ
ジョニー	絶対に友達は彼の祖国へ連れて帰る・・・・・・絶対にだ！
ジョニー	あんたの方が・・・「正しい道」なのかもしれない・・・・・・・・・・
ジョニー	くそォォッ！！この『敵』ッ！！絶対にブッ殺してやるぅぅぅぅゥゥ─────ッ！！
ジョニー	「本物」を探せ・・・自分の眼で・・・「本物」を見なければ回転しないッ！
ジャイロ	ニョホ　ホ　ホ
ジャイロ	「納得」は全てに優先するぜッ！！でないとオレは「前」へ進めねえッ！「どこへ」も！「未来」への道も！探す事は出来ねえッ！！
ジャイロ	『向い風』だぜ！メキシコからの『向い風』ってのは・・・・・・・・・・愛馬が走るのを助けるためにあるんだ・・・・・・・・・・初めっからな！
ジャイロ	クセなんて直さなくていい もっとクセを出して走れ
ジャイロ	『厳しい道を行く』か・・・厳しいな・・・・・・ただし・・・・・・・・オレとヴァルキリーだけのラインを行くその道にはとどこおるものは何もなく・・・なめらかに回転するかのような・・・オレとヴァルキリーだけが・・・『なじむ道』
ジャイロ	ＬＥＳＳＯＮ「１」は『妙な期待をオレにするな』
ジャイロ	もらえるものは病気以外ならなんでもイタダくぜ
ジャイロ	有罪か無罪か！「納得」は必要だッ！「納得」は「誇り」なんだ！「誇り」のためなら命を賭けれるぜッ！
ジャイロ	拾えただし拾ったらそれが『合図』になる オレを困らしたいっていうんならな・・・・・・・・・・
ジャイロ	ついてくるか？ルートは最短をとるぜ・・・
ジャイロ	死因のトップは何か知ってるか？蚊が媒介する伝染病が１位で馬に蹴られて死ぬやつがその次だおまえさんがその順位を入れかえるつもりか？
ジャイロ	「ミス待ち」だと？ジョニィ あいつがミスるかもだと？ そんなのはダメだ！そんなのは敗北をヤツの脳ミソに『刻みつけてやる』とはいわねえッ！
ジャイロ	オレはこのＳＢＲ(スティール・ボール・ラン)レースでいつも近道を試みたが『一番の近道は遠回りだった』『遠回りこそが俺の最短の道だった』この大陸を渡ってくる間ずっとそうだった そしておまえがいたからその道を渡って来れた
定助	この「東方家」は・・・何か・・・とてつもなく危険だ・・・なんとかしなくては・・・！！
定助	『ソフト』・・・・・・・・＆(アンド)『ウェット』
定助	オレの「しゃぼん玉」が触れて割れる時　『そこ』から『何か』を奪う
定助	そういう場所にまさか合鍵とか隠したりしてるわけないだろう・・・・・・・・・・あったのォォ～～～～～～～～～～？
定助	地図をメモ帳にメモっとこう アナログアナログ
定助	尾けて・・・いるのに・・・・・・去って行く
定助	「何が」・・・「大切か」さえも『見失っていきそうだ』・・・・・・・・)
定助	じゃあ・・・君は何も出来ないのか？
定助	おまえが・・・・・・『吉良吉影』か
定助	オラオラオラオオオオオラオラオラオラオラオラオラアラオラオラ
定助	知ってる人は・・・・・・あなただけだ 地面の上にいた人・・・・・・
定助	ヒロセヤスホ・・・・・・身長１６６ｃｍ この世界で他には誰も知らない
定助	上に寝るものなの？ じゃあその場合どうやって体を圧迫させればいいんだ？
定助	じゃあオレは誰なんだ？ オレはこんな所で何をしている？
